TAPER_RATIO,CORRECTED_AR,CORRECTED_SWEEP,ROLL_DAMPING_PARAMETER
1,1.5,23.156481165357917,-0.14341823147832056
1,1.5,27.684530145277648,-0.14355897415299324
1,1.5,32.21366115582457,-0.14309756678362706
1,1.5,36.74251018263229,-0.14279308336513175
1,1.5,41.2720740054301,-0.14209081597814954
1,1.5,45.80090335895369,-0.14179728074227305
1,1.5,50.3304671817515,-0.14109501335529095
1,1.5,54.860765473823534,-0.13998401381720338
1,1.5,59.393588504025715,-0.1374679975096903
1,1.5,63.92861494205057,-0.13372578474886032
1,1.5,68.25282212218234,-0.1273044890055357
1,1.5,70.20148749154835,-0.12287221095334633
1,3,-20.008706521188152,-0.26484517904123067
1,3,-13.50390999691102,-0.2649259132809833
1,3,-8.976503677606246,-0.2654242965878738
1,3,-4.3515621339010195,-0.26564432751591593
1,3,0.07012547096495325,-0.26552062995346193
1,3,4.607214821742964,-0.26608495170003815
1,3,9.137344797939662,-0.2650676199465789
1,3,13.666816812078196,-0.2644164440784851
1,3,18.089343214240287,-0.26328050127527974
1,3,22.943576884492273,-0.26189946378004947
1,3,27.474747358827457,-0.260303094812524
1,3,32.005642407184794,-0.258860000401663
1,3,36.53942942830939,-0.25580752314582383
1,3,41.07271150180796,-0.25303604924386974
1,3,45.60750841818462,-0.24942156528026038
1,3,50.14632655383765,-0.24356927278934798
1,3,53.1937080117748,-0.23861058235641025
1,3,56.8544823187042,-0.23048058964111434
1,3,60.86410573105992,-0.21912516066515386
1,3,63.2279450257399,-0.2116485931757478
1,3,66.50602829045583,-0.1993952563613361
1,3,69.11523038713608,-0.18737428955877344
1,3,69.98458953400412,-0.18357592432671266
1,4.5,-20.016108594342427,-0.3589644327515916
1,4.5,-13.2444128214618,-0.3605157351434941
1,4.5,-8.717786875760886,-0.3614483963609344
1,4.5,-4.190610078104299,-0.36207450846504535
1,4.5,0.3167708251555368,-0.3628079448918524
1,4.5,4.8660234322476015,-0.3620579599542106
1,4.5,9.39652064308141,-0.36083626212519837
1,4.5,13.927691117416586,-0.3592398931576728
1,4.5,18.460055104322365,-0.35697933444460067
1,4.5,22.994117551424807,-0.353773582632097
1,4.5,27.528746151926114,-0.350252766453116
1,4.5,32.06612901220578,-0.3451992047074891
1,4.5,36.60635794092303,-0.33856180587632806
1,4.5,41.14909630632725,-0.33052790552888967
1,4.5,45.69463483583942,-0.3209357138553613
1,4.5,49.81104754074023,-0.31015204357806037
1,4.5,53.17295508165712,-0.2992504970578195
1,4.5,56.10405952437965,-0.28809087468272504
1,4.5,59.377194920303396,-0.2740910268511638
1,4.5,61.97296493758671,-0.2620450122329976
1,4.5,64.4143554314864,-0.24941120237784425
1,4.5,66.90073794397699,-0.23640600084349206
1,4.5,70.17569537886844,-0.2172255216596708
1,6,-19.92744438164472,-0.42962279838531525
1,6,-13.159030768333281,-0.4330006225774708
1,6,-8.633788510282912,-0.4347033059724402
1,6,-4.107201911150256,-0.43565786355511826
1,6,0.43211866825627254,-0.4349805065699268
1,6,4.952201160423201,-0.43410005422448944
1,6,9.484955334130923,-0.4316223565561425
1,6,14.0187194030907,-0.4285826521800254
1,6,18.554539330242164,-0.4243988627202333
1,6,23.091710156237312,-0.41946329805394345
1,6,27.6317401661928,-0.41293659751370687
1,6,32.08588818313879,-0.4051123169923484
1,6,36.61233238942556,-0.39523702528467874
1,6,40.62146384069263,-0.3841553726545547
1,6,44.09147202752729,-0.3730958166810597
1,6,47.040373814257705,-0.36203197236559365
1,6,49.941290275072134,-0.34967196192235867
1,6,52.78141201544089,-0.33714421340714207
1,6,55.065351890158595,-0.3261316731267449
1,6,57.13341232703392,-0.3152560400056234
1,6,59.746984515895804,-0.30080311690398265
1,6,62.36199198013108,-0.28555146305705637
1,6,64.16818963843646,-0.27312973893738274
1,6,66.39685631849184,-0.26014945875926354
1,6,68.17675844663579,-0.2482053530186401
1,6,70.19717630992304,-0.23527138352780508
1,8,-20.06671811776942,-0.5071286325387103
1,8,-13.301058764236316,-0.5120392022975118
1,8,-8.77668213068771,-0.5142236057277129
1,8,-4.250193897975713,-0.5152329042234853
1,8,0.2680503344452134,-0.5153754434266957
1,8,4.8065436621900375,-0.5151584519912438
1,8,9.342628960085229,-0.5108269837125701
1,8,13.879307953977076,-0.5061651236117528
1,8,18.418588193215157,-0.5000556704757697
1,8,22.85304895601122,-0.49227825597975633
1,8,27.291359561919677,-0.48235840379169775
1,8,31.51674599508634,-0.4709308537344608
1,8,35.20341547339319,-0.4592992890566948
1,8,38.56514771152571,-0.44849529853593895
1,8,41.6059326637922,-0.4362984725996395
1,8,44.32194619056227,-0.42483694495210184
1,8,46.8225459462782,-0.413253180896183
1,8,49.32329176122481,-0.4015881348783967
1,8,51.71760421478254,-0.3891532544735205
1,8,53.895227575495895,-0.3773058542365394
1,8,55.96494821895983,-0.36550631614885637
1,8,57.92716959322706,-0.353530121369135
1,8,59.781187449373746,-0.34176918442351345
1,8,61.52826033110411,-0.3295231257405661
1,8,63.16623583540621,-0.31798975759644943
1,8,64.698614167415,-0.305221215833551
1,8,66.11721861841356,-0.29576783885285085
1,8,68.10517109460612,-0.278295815263426
1,8,69.59736168342994,-0.265431859534838
1,8,70.13341902141529,-0.2607523145823715
1,10,-19.910926473696286,-0.5604305826120137
1,10,-12.969445886924248,-0.5674966360733438
1,10,-8.514251668574559,-0.5699992353799275
1,10,-3.9209680458048695,-0.5720187174904103
1,10,0.5883874391495993,-0.5716532992041599
1,10,5.137510818598521,-0.5709752294499227
1,10,9.694284641445883,-0.5660396879444538
1,10,14.215144029615956,-0.5592723475187276
1,10,18.76008580284281,-0.5500122507179726
1,10,23.089475340189082,-0.5407069731847746
1,10,26.992976018756877,-0.5284088455618025
1,10,30.347639226397277,-0.5175387705099112
1,10,33.39319257918258,-0.5066883296848955
1,10,36.32442414158719,-0.49545796520672525
1,10,39.04048092436018,-0.48397236559355744
1,10,41.64831736723369,-0.47271138513445676
1,10,43.82356288367173,-0.46218725523668003
1,10,46.81486476821057,-0.44910670385924056
1,10,48.9912772210284,-0.4363542264977006
1,10,50.896926609496646,-0.42586034181511473
1,10,52.85821969620898,-0.4144007390597073
1,10,55.08480155462664,-0.4010222205645661
1,10,57.54770081470622,-0.3847044966159903
1,10,59.29465319757128,-0.3725254955515837
1,10,61.04305156681998,-0.35954180306468797
1,10,62.8981717644381,-0.34716741309019356
1,10,64.10569089363298,-0.3351830176932502
1,10,65.42041384665849,-0.32353969433454516
1,10,66.73717189163136,-0.3107638423071518
1,10,67.92190602427382,-0.29945929749161543
1,10,69.02574719946641,-0.2889898653151325
1,10,70.03037910281897,-0.27809402928122495
